Nummer;Klas;Tekstnaam;Veld;Code;Veldnummer;Verbandnummer;Dataset
1817;18;Beton;moet het een certificaat hebben dat zegt dat je het beton kn gebruiken;c;2;0;Veni
1826;18;Beton;nieuw keurmerk voor beton;c;2;0;Veni
2009;20;Beton;daarom ging beton scheuren;c;2;0;Veni
2020;20;Beton;koelt beton af;c;2;0;Veni
2114;21;Beton;heeft een keurmerk nodig;c;2;0;Veni
2118;21;Beton;moet het een keurmerk hebben en oude gebouwen hebben dat nog niet;c;2;0;Veni
2210;22;Beton;wordt beton verwarmd;c;2;0;Veni
2310;23;Beton;moet het voldoen aan eisen KOMO-certificaat;c;2;0;Veni
2314;23;Beton;classificeringen in beton of het voor gebouwen gebruikt kan worden;c;2;0;Veni
2422;MA3B ;Beton;hebben de bouwbedrijven hier voor een certificaat nodig;c;2;0;Veni
2514;H4B;Beton;moet een KOMO-certificaat hebben;c;2;0;Veni
2615;V2B;Beton;heb je een certificaat nodig om te laten zien dat het stevig is;c;2;0;Veni
2620;V2B;Beton;het beton scheurd;c;2;0;Veni
2621;V2B;Beton;zijn er vele betonnen gebouwen;c;2;0;Veni
2814;A3A;Beton;worden er ook liften in gemaakt;c;2;0;Veni
3004;MA3B;Beton;heeft het beton een bepaalde 'certificaat' nodig voor de bouw;c;2;0;Veni
3009;MA3B;Beton;veel gebouwen van beton gemaakt;c;2;0;Veni
3101;H4NE3;Beton;komt er veel troep;c;2;0;Veni
3701;hv3b;Beton;moet beton een certificaat hebben waarin staat dat het schikt is voor bouwen;c;2;0;Veni
3711;hv3b;Beton;moeten de gebouwen sterker worden gebouwd;c;2;0;Veni
3718;hv3b;Beton;de gebouwen worden ouder;c;2;0;Veni
3726;hv3b;Beton;komen er scheuren in het beton;c;2;0;Veni
3807;A2B;Beton;gebouw gaat stuk;c;2;0;Veni
3812;A2B;Beton;er zit een spul in beton waardoor beton afbrokkelt;c;2;0;Veni
4013;v4hg;Beton;veel beton in gebouwen;c;2;0;Veni
4017;v4hg;Beton;zijn er veel grote gebouwen gemaakt met beton;c;2;0;Veni
4028;v4hg;Beton;is het veilig als contructie materiaal;c;2;0;Veni
4113;h4b;Beton;betonnen gebouwen gemaakt;c;2;0;Veni
4208;A2B;Beton;is het gebouw warm;c;2;0;Veni
4223;A2B;Beton;sinds 1970 is er een regel dat het gebouw een beton-certificaat nodig moet hebben;c;2;0;Veni
4315;havo4;Beton;door vocht etc. ;c;2;0;Veni
4317;havo4;Beton;beton een certificaat hebben;c;2;0;Veni
4414;2V2A;Beton;lift komt dan scheef te staan;c;2;0;Veni
4716;V2BGS;Beton;is er een controle nodig;c;2;0;Veni
4722;V2BGS;Beton;begin met bouwen van betonnen huizen;c;2;0;Veni
4815;p2vb;Beton;krijgt het modellen (?);c;2;0;Veni
4822;p2vb;Beton;bepaalde straling komt op het gebouw;c;2;0;Veni
5103;A4;Beton;beton voldoed niet aan certificaat;c;2;0;Veni
5109;A4;Beton;gebouw staat in zon;c;2;0;Veni
5214;5vwo ;Beton;is het logisch dat er overal beton is;c;2;0;Veni
5523;5VWO;Beton;sinds 1963 moet beton een KOMO label hebben waardoor je kan zien dat het goed is;c;2;0;Veni
5601;2M;Beton;beton moet een komo certificaat hebben;c;2;0;Veni
5608;2M;Beton;nederland heeft ingesteld dat beton een Komo-certificaat moet hebben vor de constructie;c;2;0;Veni
5613;2M;Beton;kunnen er geen gebouwen zijn met beton dat krimpt;c;2;0;Veni
6023;h4a;Beton;komt er zon op het gebouw;c;2;0;Veni
112;1;Beton;het beton gaat uitzetten;c;3;0;Veni
121;1;Beton;zakken de liften uit;c;3;0;Veni
127;1;Beton;liften moeten kleiner gemaakt worden;c;3;0;Veni
313;3;Beton;lift ruimte wordt steeds krapper;c;3;0;Veni
415;4;Beton;brokkeld het beton af;c;3;0;Veni
424;4;Beton;mag beton gebruikt worden voor gebouwen;c;3;0;Veni
508;5;Beton;scheuren;c;3;0;Veni
524;5;Beton;de liften krimpen niet met het gebouw mee;c;3;0;Veni
601;6;Beton;liften zullen langzamerhand steeds gezamelijke nadelen??;c;3;0;Veni
614;6;Beton;het beton uitzetten;c;3;0;Veni
719;7;Beton;te veel warmte;c;3;0;Veni
804;8;Beton;door wordt beton zachter en wordt het kleiner;c;3;0;Veni
821;8;Beton;besparen ze geld;c;3;0;Veni
912;9;Beton;wordt de lift kleiner;c;3;0;Veni
921;9;Beton;de liften met beton moeten kleiner gemaakt worden;c;3;0;Veni
1102;11;Beton;moeten ze ietsbedenken waardoor het niet zo snel scheurd;c;3;0;Veni
1110;11;Beton;wordt de schacht van liften kleiner;c;3;0;Veni
1315;13;Beton;de verwarmingen raken het beton en verwarmt het ;c;3;0;Veni
1402;14;Beton;zakt het in;c;3;0;Veni
1501;15;Beton;kunnen gebouwen niet meer krimpen;c;3;0;Veni
1608;16;Beton;wordt dit niet altijd goed gedaan;c;3;0;Veni
1616;16;Beton;moet het een KOMO-keuring hebben;c;3;0;Veni
1701;17;Beton;ontstaan er grote kieren en gaten;c;3;0;Veni
1706;17;Beton;ruimte voor liften krimpen;c;3;0;Veni
1814;18;Beton;worden ruimtes kleiner, ook liftruimtes;c;3;0;Veni
1825;18;Beton;gevaarlijk;c;3;0;Veni
1923;19;Beton;worden ook de liftschachten kleiner;c;3;0;Veni
2009;20;Beton;moet het gecontroleerd worden;c;3;0;Veni
2019;20;Beton;is het te heet;c;3;0;Veni
2112;21;Beton;water uit beton;c;3;0;Veni
2114;21;Beton;vervallen oudere gebouwen;c;3;0;Veni
2203;22;Beton;moeten in betonnen gebouwen omrigende constructies verkleind worden;c;3;0;Veni
2314;23;Beton;CV weg bij beton in (uit de buurt) gebouwen;c;3;0;Veni
2413;MA3B ;Beton;meer bevolking;c;3;0;Veni
2422;MA3B ;Beton;kunnen er niet zo veel fouten worden gemaakt;c;3;0;Veni
2507;H4B;Beton;moet er beter op gelet worden bij gebruik van beton;c;3;0;Veni
2814;A3A;Beton;scheurt het beton;c;3;0;Veni
2818;A3A;Beton;wordt het warmer in de gebouwen en wordt het beton ook warmer;c;3;0;Veni
2829;A3A;Beton;komen deukjes in ;c;3;0;Veni
3101;H4NE3;Beton;en wordt het weer opnieuw gebouwd;c;3;0;Veni
3701;hv3b;Beton;daarom voorkom je het krimpen van gebouwen;c;3;0;Veni
3711;hv3b;Beton;doen de liften het vaak niet meer;c;3;0;Veni
3726;hv3b;Beton;worden de huizen minder stevig;c;3;0;Veni
3807;A2B;Beton;gebouw stort in;c;3;0;Veni
3812;A2B;Beton;beton brokkelt af;c;3;0;Veni
3814;A2B;Beton;moet je rekening houden met betonkrimp;c;3;0;Veni
4017;v4hg;Beton;de gebouwen krimpte door het gebruik van beton;c;3;0;Veni
4028;v4hg;Beton;veel huizen worden met beton gebouwd;c;3;0;Veni
4113;h4b;Beton;beton kan lang mee maar niet … eeuwig;c;3;0;Veni
4303;havo4;Beton;word het beton warm;c;3;0;Veni
4314;havo4;Beton;is er een wet;c;3;0;Veni
4315;havo4;Beton;verslechtering van beton;c;3;0;Veni
4412;2V2A;Beton;kost het veel geld;c;3;0;Veni
4414;2V2A;Beton;gebouw komt dan schefer te staan en alles past minder goed;c;3;0;Veni
4716;V2BGS;Beton;kan het gebouw niet krimpen en kan het beton niet breken;c;3;0;Veni
4813;p2vb;Beton;kunnen delen van het gebouw onstabiel worden;c;3;0;Veni
4815;p2vb;Beton;brokkelt het af als het warm is;c;3;0;Veni
5111;A4;Beton;alle ruimtes worden kleiner;c;3;0;Veni
5213;5vwo ;Beton;hoogte van gebouwen kunnen met grote hoeveelheden ontnemen;c;3;0;Veni
5214;5vwo ;Beton;kan er door het grote hoeveeleid beton, het beton zich uitzetten;c;3;0;Veni
5520;5VWO;Beton;beton zet uit;c;3;0;Veni
5611;2M;Beton;krijg je scheuren;c;3;0;Veni
5613;2M;Beton;kunnen er geen gebouwen kri;c;3;0;Veni
102;1;Beton;betonbreuk;c;4;0;Veni
120;1;Beton;lift krimpt;c;4;0;Veni
121;1;Beton;worden de liften kleiner;c;4;0;Veni
127;1;Beton;liftschachten moeten kleiner gemaakt worden;c;4;0;Veni
304;3;Beton;moeten er maatregelen genomen worden om de verdere inkrimping te voorkomen;c;4;0;Veni
305;3;Beton;liftschachten krimpen in;c;4;0;Veni
509;5;Beton;liftschachten worden te groot;c;4;0;Veni
512;5;Beton;moeten de liftschachten kleiner gemaakt worden;c;4;0;Veni
602;6;Beton;inzakking;c;4;0;Veni
609;6;Beton;wordt de ruimte waar de lift in zit kleiner;c;4;0;Veni
612;6;Beton;worden liftschaften kleiner;c;4;0;Veni
614;6;Beton;worden ruimtes kleiner;c;4;0;Veni
710;7;Beton;minder ruimte voor lift;c;4;0;Veni
714;7;Beton;lift krimpt niet mee;c;4;0;Veni
801;8;Beton;staat de lift niet goed;c;4;0;Veni
817;8;Beton;liften enz krimpen;c;4;0;Veni
821;8;Beton;kunnen ze het gebouw mooier maken;c;4;0;Veni
822;8;Beton;kan de lift zakken;c;4;0;Veni
926;9;Beton;moeen liften 15 cm kleiner dan de schacht gebouwd worden;c;4;0;Veni
1102;11;Beton;er moet ook veel gebeuren aan de liften in het gebouw;c;4;0;Veni
1103;11;Beton;liftschacht wordt smaller;c;4;0;Veni
1111;11;Beton;gaat beton niet heel lang mee;c;4;0;Veni
1202;12;Beton;de lift schacht wordt ook steeds kleiner;c;4;0;Veni
1318;13;Beton;de liftschacht zakt niet mee ;c;4;0;Veni
1404;14;Beton;beton breekt;c;4;0;Veni
1519;15;Beton;liften zijn dan niet meer goed op maat;c;4;0;Veni
1616;16;Beton;wordt er veel mee gebouwd;c;4;0;Veni
1902;19;Beton;liftschachten krimpen ook;c;4;0;Veni
1917;19;Beton;worden de liftgangen smallen;c;4;0;Veni
2206;22;Beton;worden liften te groot voor de gebouwen;c;4;0;Veni
2304;23;Beton;door warmte;c;4;0;Veni
2413;MA3B ;Beton;gebouwen zijn hoog;c;4;0;Veni
2422;MA3B ;Beton;moeten er bij oude gebouwen vaak nog dingen worden verbouwd, omdat mensen de goede kennis niet hadden;c;4;0;Veni
2603;V2B;Beton;aangepaste gebouwen die rekening houden met betonkrimp;c;4;0;Veni
2813;A3A;Beton;moeten dingen ruimer gebouwd worden;c;4;0;Veni
3102;H4NE3;Beton;kunnen er gevaarlijke situaties ontstaan;c;4;0;Veni
3112;H4NE3;Beton;medewerkers moeten te veel drogen;c;4;0;Veni
3312;V3X;Beton;moet beton in NL een KOMO-certificaat hebben;c;4;0;Veni
3726;hv3b;Beton;hebben de huien liften nodig;c;4;0;Veni
3807;A2B;Beton;mensen gaan dood;c;4;0;Veni
4012;v4hg;Beton;word de inschatting voor liften kleiner ingeschat;c;4;0;Veni
4017;v4hg;Beton;kan er veel techniek niet van pas komen zoals liften;c;4;0;Veni
4028;v4hg;Beton;gaat scheuren en breken;c;4;0;Veni
4107;h4b;Beton;kan het fout gaan;c;4;0;Veni
4122;h4b;Beton;bij liften die krimpen moet er meer ruimte komen voor de lift die is gekrompen;c;4;0;Veni
4310;havo4;Beton;beton scheurt;c;4;0;Veni
4315;havo4;Beton;veiligheid mensen;c;4;0;Veni
4720;V2BGS;Beton;wordt het steeds kleiner voor een lift ;c;4;0;Veni
4813;p2vb;Beton;beschadigen ook de liften;c;4;0;Veni
4814;p2vb;Beton;nieuwe liften en liftschachten ;c;4;0;Veni
4815;p2vb;Beton;is er ander materiaal nodig;c;4;0;Veni
5101;A4;Beton;de betonnen gebouwen kunnen instorten doordat het van beton gemaakt is;c;4;0;Veni
5104;A4;Beton;zakt 12 cm naar beneden;c;4;0;Veni
5108;A4;Beton;liftschacht past niet meer goed;c;4;0;Veni
5202;5vwo ;Beton;muren worden onveilig;c;4;0;Veni
5213;5vwo ;Beton;gebouwen hebben niet hun originele grote/ wel zelfde inhoud;c;4;0;Veni
5520;5VWO;Beton;beschadigingen aan gebouwen;c;4;0;Veni
5611;2M;Beton;is het beton onstevig;c;4;0;Veni
6006;h4a;Beton;gaan de muren dichter tegen elkaar aanstaan;c;4;0;Veni
102;1;Beton;worden alle gangen smaller en wordt alles kleine;c;5;0;Veni
208;2;Beton;moeten liften minder breed gemaakt worden maar er zijn al veel gebouwen waar dit niet zo is;c;5;0;Veni
224;2;Beton;minder ruimte voor de liftschacht;c;5;0;Veni
416;4;Beton;liftschachten krimpen dus ook;c;5;0;Veni
418;4;Beton;lift wil niet meer omhoog;c;5;0;Veni
611;6;Beton;lift ruimte krimpt;c;5;0;Veni
704;7;Beton;liftschachten gaan hangen en oeten gerenoveerd worden;c;5;0;Veni
804;8;Beton;gaat de lift kapot0;c;5;0;Veni
1104;11;Beton;lift kan niet meer op en neer;c;5;0;Veni
1315;13;Beton;liften blijven niet meer hangen;c;5;0;Veni
1414;14;Beton;men moet liften kleiner maken dan de liftscacht;c;5;0;Veni
1525;15;Beton;moeten liften vaak kleiner gemaakt worden;c;5;0;Veni
1817;18;Beton;het minder leefruimte ofzo nodig;c;5;0;Veni
1918;19;Beton;ook de betonne muren van de lift krompen door de cv;c;5;0;Veni
1921;19;Beton;liftschachten worden te groot voor het gebouw;c;5;0;Veni
2211;22;Beton;de lift wordt te groot voor het gebouw;c;5;0;Veni
2307;23;Beton;liften en liftschachten worden te groot ze zijn niet van beton;c;5;0;Veni
2311;23;Beton;passen de liftschachten niet meer in het gebouw;c;5;0;Veni
2313;23;Beton;krimpen liftschachten;c;5;0;Veni
3008;MA3B;Beton;delen van een gebouw passen niet meer op hun plaats;c;5;0;Veni
4013;v4hg;Beton;dingen die niet van beton zijn krimpen niet mee;c;5;0;Veni
4720;V2BGS;Beton;zitten mensen vast in een lift;c;5;0;Veni
5106;A4;Beton; wat voor smallere ruimtes zorgt e in de weg gaat zitten;c;5;0;Veni
730;7;Beton;omdat die ook krimpen;c;6;0;Veni
2603;V2B;Beton;?;;5;0;Veni
12T4F;H3D ;Beton ;Betonnen gebouwen gemaakt ;c;1;0;JOL1
15T2F;3G;Beton ;Gebouwen van beton moeten KMOM hebben;c;1;0;JOL1
17T1F;H3C;Beton ;grote gebouwen renoveren;c;1;0;JOL1
17T2F;A3;Beton ;Beton heeft het KOMO contract nodig ;c;1;0;JOL1
18T1F;H3D ;Beton ;Betonnen gebouwen worden gebouwt ;c;1;0;JOL1
18T2F;H3C;Beton ;beton moet KOMO-waarding zijn;c;1;0;JOL1
18T3F;A3;Beton ;Gebouwen van beton gebouwd ;c;1;0;JOL1
18T4F;3G;Beton ;Renovatie betonnen gebouwen;c;1;0;JOL1
19T4F;A3;Beton ;Renovatie van betonnen gebouwen ;c;1;0;JOL1
20T5F;A3;Beton ;Gebruik beton in muren;c;1;0;JOL1
21T4;H3D ;Beton ;Beton wordt veel gebruikt in gebouwen ;c;1;0;JOL1
21T4;H3E;Beton ;Beton wordt veel gebruikt in gebouwen ;c;1;0;JOL1
21T5F;3G;Beton ;Beton wordt voor veel gebouwen gebruikt ;c;1;0;JOL1
21T5F;H3E;Beton ;Gebouw van beton gebouwd ;c;1;0;JOL1
21T6F;A3;Beton ;In Nederland speciaal certificaat nodig ;c;1;0;JOL1
21T6F;H3C;Beton ;Er wordt al heel lang beton gebruikt ;c;1;0;JOL1
22T2O;A3;Beton ;Beton gebruik al 70 jaar ;c;1;0;JOL1
24T9;3G;Beton ;Gebouwen bestaan uit beton ;c;1;0;JOL1
27T2F;H3D ;Beton ;Betonnen gebouw;c;1;0;JOL1
27T2F ;3G;Beton ;Beton voor huizenbouw en gebouwen ;c;1;0;JOL1
30T1F;H3E ;Beton ;Beton krimpt door warmte ;c;1;0;JOL1
3T1O;H3D ;Beton ;Nieuw gebouw word gebouwd ;c;1;0;JOL1
3T40;H3C;Beton ;Gebouw beton zakt in door warmte verwarming ;c;1;0;JOL1
6T3;H3D ;Beton ;Betonnen gebouw gebouwt ;c;1;0;JOL1
6T6O;3G;Beton ;Gebouw van beton;c;1;0;JOL1
9T1F;3G;Beton ;Gebouwen verouderen ;c;1;0;JOL1
9T2F;H3C;Beton ;Betonnen gebouwen wordt gebouwd ;c;1;0;JOL1
9T5F;H3D ;Beton ;Gebruik beton;c;1;0;JOL1
12T4F;H3D ;Beton ;Beton word warm;c;2;0;JOL1
17T1F;H3C;Beton ;vaak moet het beton in grote gebouwen woorden gerenoveert;c;2;0;JOL1
17T2F;A3;Beton ;Rekening houden met de verwarming ;c;2;0;JOL1
19T4F;A3;Beton ;Bouwmateriaal beton;c;2;0;JOL1
21T6F;H3C;Beton ;Ook bij gebouwen ;c;2;0;JOL1
30T3;H3D ;Beton ;Liftschachten moeten worden aangepast ;c;2;0;JOL1
3T10;H3E;Beton ;Bij warmte zet het uit ;c;2;0;JOL1
3T1O;H3D ;Beton ;Beton word warm ;c;2;0;JOL1
3T40;H3C;Beton ;Zakt in ;c;2;0;JOL1
12T2F;H3C;Beton ;Vast zitten in lift ;c;3;0;JOL1
12T4F;H3D ;Beton ;Krimpt door warmte ;c;3;0;JOL1
12TF;H3E ;Beton ;Lift hangt vast ;c;3;0;JOL1
15T1F ;H3D ;Beton ;Betonnen gebouwen moeten lift-schacht groter gemaakt worden ;c;3;0;JOL1
17T1F;H3C;Beton ;vooral bij de liften;c;3;0;JOL1
18T1F;H3D ;Beton ;Liften die staan stil ;c;3;0;JOL1
18T1F;H3E;Beton ;999;c;3;0;JOL1
21T5F;3G;Beton ;Liften moeten daardoor kleiner ;c;3;0;JOL1
21T5F;H3E;Beton ;Lift aangelegd ;c;3;0;JOL1
24T1F;H3D ;Beton ;Warm beton krimpt ;c;3;0;JOL1
27T2F;H3D ;Beton ;Beton krimpt ;c;3;0;JOL1
30T3;H3D ;Beton ;KOMO-certificaat verplicht bij storten beton ;c;3;0;JOL1
3T40;H3C;Beton ;Lift past niet meer ;c;3;0;JOL1
6T6;H3C;Beton ;999;c;3;0;JOL1
9T1F;3G;Beton ;999;c;3;0;JOL1
9T2F;H3C;Beton ;Lift werkt niet meer ;c;3;0;JOL1
17T2F;A3;Beton ;liften staan vaak vast ;c;4;0;JOL1
18T2F;H3C;Beton ;dit kost veel geld;c;4;0;JOL1
21T4;H3D ;Beton ;Liftschacht krimpt ;c;4;0;JOL1
21T4;H3E;Beton ;Liftschacht krimpt ;c;4;0;JOL1
21T6F;H3C;Beton ;Gebeurde ook bij mazzo gebouw ;c;4;0;JOL1
24T9;3G;Beton ;vaste dingen in het gebouw passen niet in die kleinere ruimte ;c;4;0;JOL1
3T10;H3E;Beton ;Liftrenovatie nodig ;c;4;0;JOL1
3T1O;H3D ;Beton ;Liftschachten moeten worden ingekort ;c;4;0;JOL1
12T2F;H3C;Beton ;niet vastzitten in lift ;c;5;0;JOL1
24T1F;H3D ;Beton ;Liften moeten kleiner worden gemaakt ;c;5;0;JOL1
6T3;H3D ;Beton ;Betonnen gebouw 12 cm gekrompen ;c;5;0;JOL1
8I3;H3D;Beton ;Beton is een goed materiaal om te gebruiken om gebouwen van te maken;c;1;0;JOL2-1
5I6F;H3D;Beton ;Bouwen betonnen gebouwen;c;1;0;JOL2-1
17I2F;H3D;Beton ;Beton wordt vaak gebruikt voor gebouwen;c;1;0;JOL2-1
26I2F;H3D;Beton ;Veel gebouwen worden gemaakt van beton en beton krimt als het verhit wordt ;c;1;0;JOL2-1
20I5F;H3E;Beton ;beton gebruik;c;1;0;JOL2-1
29I3;H3E;Beton ;Beton wordt gebouwd bij radiatoren;c;1;0;JOL2-1
32I3F;H3E;Beton ;Warmte en vocht ;c;1;0;JOL2-1
2I3;H3C;Beton ;Gebouwen worden gemaakt soms van beton;c;1;0;JOL2-1
11I6F;H3C;Beton ;beton wordt voor huizen gebruikt ;c;1;0;JOL2-1
17I6F;H3C;Beton ;Koud in beton gebouw;c;1;0;JOL2-1
20I3;H3C;Beton ;Beton zet uit en krimpt;c;1;0;JOL2-1
8I3;H3D;Beton ;Gaan ze daar huizen van bouwen maar er moeten ook verwarmingen komen;c;2;0;JOL2-1
23I5;H3E;Beton ;Veel gebouwen worden met beton gemaakt ;c;2;0;JOL2-1
32I3F;H3E;Beton ;Vergroot het beton ;c;2;0;JOL2-1
5I15;H3C;Beton ;zakken de huizen / muren;c;2;0;JOL2-1
11I6F;H3C;Beton ;zijn er verwarmings nodig in het betonnen huis ;c;2;0;JOL2-1
17I6F;H3C;Beton ;Muur verwarming;c;2;0;JOL2-1
23I5F;H3D;Beton ;Zijn er liftproblemen;c;3;0;JOL2-1
8I6F;H3E;Beton ;worden liftschaften kleiner en dunner ;c;3;0;JOL2-1
32I3F;H3E;Beton ;Verwarming … stuk ;c;3;0;JOL2-1
5I6F;H3D;Beton ;Kan je de lift beschadigen;c;4;0;JOL2-1
20I6F;H3D;Beton ;Moet je  betonbouwers inhuren;c;4;0;JOL2-1
26I2F;H3D;Beton ;Verkleinen ook de liftschachten ;c;4;0;JOL2-1
17I5F;H3E;Beton ;liftsgachten ingekort worden ;c;4;0;JOL2-1
20I5F;H3E;Beton ;smallere liftschachten ;c;4;0;JOL2-1
23I5;H3E;Beton ;werden de lift schaten kleiner ;c;4;0;JOL2-1
3I2O;3A3;Beton ;gebouwen gemaakt van beton;c;1;0;JOL2-2
15I3F;3A3;Beton ;gebouwen worden vaak van beton gebouwd;c;1;0;JOL2-2
19I1F;3A3;Beton ;Betonnen gebouwen gebouwd. Vaak koud;c;1;0;JOL2-2
35I3;3G2;Beton ;veel gebouwen uit beton gebouw;c;1;0;JOL2-2
35I3;3G2;Beton ;beton zakt in als het te warm wordt;c;2;0;JOL2-2
5I5F;3A3;Beton ;is er minder plaats in een gebouw;c;3;0;JOL2-2
9I3F;3A3;Beton ;krimping soms zo erg dat beton wel 12 cm kan inkrimpen;c;3;0;JOL2-2
11I1F;3G2;Beton ;liftschachten nauwer;c;3;0;JOL2-2
35I3;3G2;Beton ;veranderen gebouwen helemaal en zakken in ;c;3;0;JOL2-2
5I5F;3A3;Beton ;kunnen liften niet meer functioneren;c;4;0;JOL2-2
9I3F;3A3;Beton ;liftschachten worden te nauw;c;4;0;JOL2-2
15I3F;3A3;Beton ;worden de liftschachten ook kleiner;c;4;0;JOL2-2
4I2O;3G2;Beton ;liftschachten worden te klein voor de lift;c;4;0;JOL2-2
17I4F;3G2;Beton ;worden de liftschachten kleiner;c;4;0;JOL2-2
32I1F;3G2;Beton ;liften/lift schachten te klein ;c;4;0;JOL2-2
50I6F;3G2;Beton ;de bouwers waren er niet op voorbereid waardoor de liftschachten te klein zijn voor de lift;c;4;0;JOL2-2
3T10;H3E;Beton ;Gebouwen van beton maken;o;1;0;JOL1
6T6;H3C;Beton ;999;o;1;0;JOL1
6T6;H3C;Beton ;999;o;2;0;JOL1
12T2F;H3C;Beton ;Lift kleiner maken kabine groter ;o;4;0;JOL1
15T1F ;H3D ;Beton ;999;o;4;0;JOL1
17T1F;H3C;Beton ;999;o;4;0;JOL1
18T1F;H3E;Beton ;999;o;4;0;JOL1
18T3F;A3;Beton ;999;o;4;0;JOL1
18T4F;3G;Beton ;999;o;4;0;JOL1
19T4F;A3;Beton ;999;o;4;0;JOL1
24T6;H3C;Beton ;999;o;4;0;JOL1
30T3;H3D ;Beton ;999;o;4;0;JOL1
6T3;H3D ;Beton ;999;o;4;0;JOL1
6T6;H3C;Beton ;999;o;4;0;JOL1
9T1F;3G;Beton ;999;o;4;0;JOL1
9T5F;H3D ;Beton ;999;o;4;0;JOL1
9T6F;H3E;Beton ;999;o;4;0;JOL1
12TF;H3E ;Beton ;999;o;5;0;JOL1
15T1F ;H3D ;Beton ;999;o;5;0;JOL1
17T1F;H3C;Beton ;999;o;5;0;JOL1
18T1F;H3D ;Beton ;999;o;5;0;JOL1
18T1F;H3E;Beton ;999;o;5;0;JOL1
18T2F;H3C;Beton ;999;o;5;0;JOL1
18T2F;H3C;Beton ;999;o;5;0;JOL1
18T3F;A3;Beton ;999;o;5;0;JOL1
18T4F;3G;Beton ;999;o;5;0;JOL1
19T4F;A3;Beton ;999;o;5;0;JOL1
20T5F;A3;Beton ;999;o;5;0;JOL1
21T5F;3G;Beton ;999;o;5;0;JOL1
21T6F;H3C;Beton ;999;o;5;0;JOL1
24T6;H3C;Beton ;999;o;5;0;JOL1
30T1F;H3E ;Beton ;999;o;5;0;JOL1
30T3;H3D ;Beton ;999;o;5;0;JOL1
3T10;H3E;Beton ;999;o;5;0;JOL1
3T40;H3C;Beton ;999;o;5;0;JOL1
6T6;H3C;Beton ;999;o;5;0;JOL1
6T6O;3G;Beton ;999;o;5;0;JOL1
9T1F;3G;Beton ;999;o;5;0;JOL1
9T2F;H3C;Beton ;999;o;5;0;JOL1
9T5F;H3D ;Beton ;999;o;5;0;JOL1
9T6F;H3E;Beton ;999;o;5;0;JOL1
14I4O;H3D;Beton ;?;o;1;0;JOL2-1
29I3F;H3D;Beton ;?;o;1;0;JOL2-1
2I3;H3E;Beton ;?;o;1;0;JOL2-1
5I60;H3E ;Beton ;?;o;1;0;JOL2-1
17I5F;H3E;Beton ;?;o;1;0;JOL2-1
23I5;H3E;Beton ;?;o;1;0;JOL2-1
23I2F;H3C;Beton ;?;o;1;0;JOL2-1
5I6F;H3D;Beton ;?;o;2;0;JOL2-1
14I4O;H3D;Beton ;?;o;2;0;JOL2-1
29I3F;H3D;Beton ;?;o;2;0;JOL2-1
5I60;H3E ;Beton ;?;o;2;0;JOL2-1
23I2F;H3C;Beton ;?;o;2;0;JOL2-1
5I6F;H3D;Beton ;?;o;3;0;JOL2-1
29I3F;H3D;Beton ;?;o;3;0;JOL2-1
5I60;H3E ;Beton ;?;o;3;0;JOL2-1
17I5F;H3E;Beton ;?;o;3;0;JOL2-1
20I3;H3C;Beton ;?;o;3;0;JOL2-1
23I2F;H3C;Beton ;?;o;3;0;JOL2-1
23I5F;H3D;Beton ;?;o;4;0;JOL2-1
29I3F;H3D;Beton ;?;o;4;0;JOL2-1
11I6F;H3E;Beton ;?;o;4;0;JOL2-1
5I15;H3C;Beton ;?;o;4;0;JOL2-1
20I3;H3C;Beton ;?;o;4;0;JOL2-1
23I2F;H3C;Beton ;?;o;4;0;JOL2-1
26I4F;3G2;Beton ;?;o;1;0;JOL2-2
26I4F;3G2;Beton ;?;o;2;0;JOL2-2
26I4F;3G2;Beton ;?;o;3;0;JOL2-2
19I1F;3A3;Beton ;?;o;4;0;JOL2-2
26I4F;3G2;Beton ;?;o;4;0;JOL2-2
35I3;3G2;Beton ;? ;o;4;0;JOL2-2
12T2F;H3C;Botox;Uitgekeken voor botox ;c;1;0;JOL1
12T4F;H3D ;Botox;Botox word ingespoten ;c;1;0;JOL1
17T1F;H3C;Botox;botox is gevaarklijk je kan er door dood gaan;c;1;0;JOL1
17T2F;A3;Botox;Botox is eigenlijk een soort gif ;c;1;0;JOL1
18T1F;H3E;Botox;Botox was vroeger verboden;c;1;0;JOL1
18T3F;A3;Botox;1986 botox legaal;c;1;0;JOL1
18T4F;3G;Botox;Gebruik botox ;c;1;0;JOL1
19T4F;A3;Botox;Gebruik van botox ;c;1;0;JOL1
21T4;H3D ;Botox;Botox wordt gebruikt als cosmetica ;c;1;0;JOL1
21T4;H3E;Botox;Botox wordt gebruikt als cosmetica ;c;1;0;JOL1
21T5F;3G;Botox;Botox is een gif ;c;1;0;JOL1
21T6F;A3;Botox;1998 legaal;c;1;0;JOL1
21T6F;H3C;Botox;Botox werd eerst gebruikt voor spieren ;c;1;0;JOL1
22T2O;A3;Botox;Bacterie botox ;c;1;0;JOL1
24T5;3G;Botox;Botox is een gif wat sinds 1989 legaal is voor gebruik ;c;1;0;JOL1
30T3;H3D ;Botox;Botox zorgt voor ;c;1;0;JOL1
3T10;H3E;Botox;in 1984 toegstaan;c;1;0;JOL1
3T1O;H3D ;Botox;Botox werd ingevoerd ;c;1;0;JOL1
